timestamp,open,high,low,close,volume,date,ma,rsi,upper_bb,lower_bb,volume_ma,rf_prediction
2000-04-07,127.25,131.88,125.5,131.75,2164600,2000-04-07,120.83179999999999,38.46153846153846,147.3526328634033,113.11036713659666,3417510.0,131.7773
2000-04-10,131.69,132.75,124.75,125.0,1895200,2000-04-10,121.29939999999999,-244.8275862068964,147.20871320668874,113.62328679331125,3376575.0,124.13824999999999
2000-04-11,123.5,124.87,118.06,119.44,4837700,2000-04-11,121.61319999999999,230.2325581395349,146.55175499390748,114.79924500609252,3427130.0,118.57220000000001
2000-04-12,119.0,119.0,104.87,109.25,8403000,2000-04-12,121.7932,177.51937984496124,147.77178143156775,112.8792185684322,3649240.0,112.31030000000005
2000-04-13,111.5,120.0,108.5,113.81,4730600,2000-04-13,122.0932,228.67647058823533,148.51186460367853,111.36413539632144,3716975.0,115.06390000000009
2000-04-14,109.31,118.0,109.0,111.87,5960900,2000-04-14,122.26440000000001,202.26442658875092,149.4499696859647,109.11303031403529,3878840.0,114.37820000000016
2000-04-17,109.5,123.94,109.06,123.87,3656800,2000-04-17,122.5818,1211.1111111111184,149.44010717948325,109.20989282051674,3970390.0,121.96130000000021
2000-04-18,123.5,126.87,119.37,126.87,3490400,2000-04-18,122.83800000000001,-183.97565922920853,148.8855511393537,108.95744886064627,3910835.0,125.5780000000001
2000-04-19,126.19,130.25,119.75,121.12,4644200,2000-04-19,122.96300000000001,-49.41302027748125,146.65436890792694,108.88163109207304,3889475.0,126.31030000000001
2000-04-20,123.69,124.75,117.06,118.87,6447500,2000-04-20,123.088,576.1904761904768,144.79689894830483,108.49510105169516,3960705.0,118.63740000000018
2000-04-24,115.0,120.5,114.75,120.5,3960900,2000-04-24,123.228,-1076.4705882352962,143.15447894493823,108.31852105506178,3959235.0,120.7109500000001
2000-04-25,122.12,128.75,122.06,128.31,3496800,2000-04-25,123.6192,6.666666666666657,141.3980178033743,108.94998219662571,4009440.0,127.53829999999999
2000-04-26,126.62,128.0,120.0,121.31,3276000,2000-04-26,123.7292,-183.97565922920853,139.1831732240018,109.38282677599824,4082630.0,122.93194999999996
2000-04-27,117.19,127.0,116.58,126.75,2916100,2000-04-27,123.8842,10.02570694087406,137.74470423556878,109.90229576443124,4121365.0,126.35809999999998
2000-04-28,127.12,127.5,121.31,124.06,2228400,2000-04-28,124.08300000000001,-121.87004754358156,137.63145444571666,109.84654555428335,4047785.0,123.56089999999993
2000-05-01,124.87,125.12,121.87,124.31,2019600,2000-05-01,124.2718,-5.184072126220869,135.85262632024185,110.47537367975818,3968125.0,123.52689999999997
2000-05-02,123.25,126.25,117.5,117.87,2111000,2000-05-02,124.4042,-12.630732099758589,134.33855924920368,110.44544075079628,3926995.0,118.86860000000016
2000-05-03,118.94,121.25,111.62,115.06,4373200,2000-05-03,124.4292,29.328621908127204,133.9189502173264,109.64004978267363,3850865.0,117.74721999999998
2000-05-04,115.12,115.25,110.56,110.69,3567100,2000-05-04,124.318,-28.67647058823536,133.18865966936315,108.40134033063683,3824905.0,116.02840000000002
2000-05-05,110.81,114.75,110.72,113.12,2536400,2000-05-05,124.27640000000001,8.1967213114754,132.85656720741824,107.52643279258179,3835820.0,118.40149999999998
2000-05-08,112.09,113.69,110.0,110.12,1650900,2000-05-08,124.27140000000001,-5499.999999999985,131.30458033200344,106.91541966799659,3810135.0,111.13320000000004
2000-05-09,110.31,111.25,104.87,105.44,2920900,2000-05-09,124.1152,288.4253028263794,131.4255213346083,104.83847866539173,3861420.0,108.26115000000006
2000-05-10,104.06,105.0,98.75,99.31,4777600,2000-05-10,123.80900000000001,279.25736235595383,132.83138287369127,101.41961712630878,3858415.0,105.01854999999998
2000-05-11,101.37,104.25,99.0,102.81,4462000,2000-05-11,123.259,779.6116504854365,133.42651166582363,100.1804883341764,3661365.0,107.26980000000003
2000-05-12,106.0,110.5,104.77,107.62,2740300,2000-05-12,122.97139999999999,-1149.9999999999955,133.57585420725448,99.41214579274552,3561850.0,108.15150000000007
2000-05-15,108.06,108.06,100.12,101.0,6061900,2000-05-15,122.4314,205.18407212622088,134.29673779014746,97.60426220985252,3566900.0,101.71539999999999
2000-05-16,104.52,109.06,102.75,105.69,3932600,2000-05-16,122.03140000000002,964.1975308641946,133.53650561318065,96.54649438681936,3580690.0,103.52349999999998
2000-05-17,103.62,103.69,100.37,101.37,3554400,2000-05-17,121.6014,223.0228471001758,132.34375748837755,95.18924251162245,3583890.0,100.77250000000004
2000-05-18,103.0,104.94,100.62,100.75,3337300,2000-05-18,121.1764,250.375939849624,131.85381239749904,93.64218760250097,3518545.0,99.41380000000001
2000-05-19,99.25,99.25,93.37,94.0,6613100,2000-05-19,120.61139999999999,185.83690987124464,132.11101452945496,90.897985470545,3526825.0,98.002
2000-05-22,93.75,93.75,86.0,89.94,6745600,2000-05-22,119.89519999999999,200.50251256281402,132.2399846423704,87.7130153576296,3666060.0,93.22449999999995
2000-05-23,90.5,93.37,85.62,85.81,4621300,2000-05-23,119.18520000000001,191.80327868852459,130.84801257313435,84.85498742686562,3722285.0,87.34180000000009
2000-05-24,86.19,89.75,83.0,87.69,6057700,2000-05-24,118.654,255.55555555555557,129.92728382893503,82.41371617106493,3861370.0,87.77500000000008
2000-05-25,88.5,92.66,86.0,87.27,3631700,2000-05-25,118.07440000000001,218.14345991561174,127.3054285775004,81.08757142249958,3897150.0,88.13430000000015
2000-05-26,88.0,89.87,85.25,86.37,1617400,2000-05-26,117.3706,243.5897435897436,124.73757712688128,79.88642287311872,3866600.0,87.28320000000005
2000-05-30,87.62,88.12,81.75,87.56,6366600,2000-05-30,116.62180000000001,460.8247422680415,121.27423327258177,79.67476672741824,4083950.0,87.68720000000012
2000-05-31,86.87,91.25,83.81,84.0,3870600,2000-05-31,115.8418,1168.7022900763352,119.12764943320926,78.43435056679073,4171930.0,86.38450000000003
2000-06-01,81.75,89.56,80.37,89.12,8070000,2000-06-01,114.92540000000001,-4416.129032258022,116.73917882490238,78.22882117509764,4356770.0,89.675
2000-06-02,93.75,99.75,89.0,92.56,7079000,2000-06-02,113.8928,1420.7547169811298,114.89936829705854,78.25563170294146,4532365.0,90.35860000000008
2000-06-05,93.31,95.25,89.69,91.31,2889900,2000-06-05,112.89280000000001,-224.8259860788861,112.18770921910429,78.7862907808957,4550040.0,91.56090000000006
2000-06-06,91.97,96.75,90.31,92.87,4691800,2000-06-06,111.9764,-1086.4406779660953,109.8607856020551,79.38821439794489,4702085.0,91.48660000000005
2000-06-07,93.62,97.0,91.62,96.56,3009100,2000-06-07,111.11640000000001,-52.339499455930394,108.58455129414064,79.77644870585938,4706495.0,93.46300000000005
2000-06-08,97.62,98.5,93.12,94.81,2129700,2000-06-08,110.23,-73.69727047146398,108.16140162758617,79.74959837241383,4574100.0,93.49310000000003
2000-06-09,96.75,97.94,94.37,95.75,2253200,2000-06-09,109.42620000000001,11.111111111111114,107.22069351958497,79.98430648041501,4463660.0,94.5756
2000-06-12,96.37,96.44,90.87,91.19,2592300,2000-06-12,108.73500000000001,8.1967213114754,104.71718805411437,80.84481194588561,4456260.0,92.28789999999998
2000-06-13,91.19,94.69,88.19,94.5,3138000,2000-06-13,107.90880000000001,38.2988100484795,103.78862899772267,81.12337100227731,4310065.0,95.80709999999999
2000-06-14,94.69,96.25,90.12,90.44,2477200,2000-06-14,107.0514,16.417910447761187,101.17847598698647,82.20852401301353,4237295.0,91.14229999999993
2000-06-15,91.25,93.37,89.0,92.37,2219400,2000-06-15,106.3526,26.701570680628294,99.57992173647945,82.90707826352055,4170545.0,93.2089
2000-06-16,93.5,93.75,89.06,91.19,2710400,2000-06-16,105.56880000000001,25.611052072263533,97.80172648568968,83.72927351431032,4139200.0,91.9498999999999
2000-06-19,90.56,97.87,89.81,96.62,3517900,2000-06-19,104.99740000000001,39.28881179531657,98.27549230033799,83.51750769966202,3984440.0,94.91979999999998
2000-06-20,98.5,103.94,98.37,101.25,4476700,2000-06-20,104.38740000000001,55.2,100.14979567463674,82.7742043253633,3870995.0,96.8557
2000-06-21,50.5,56.94,50.31,55.63,4375000,2000-06-21,103.00000000000001,171.83170856849665,108.10420712239346,71.80179287760654,3858680.0,61.80700000000006
2000-06-22,55.75,57.63,53.56,53.75,8352000,2000-06-22,101.68620000000001,156.42885933091495,112.59096457882484,63.92103542117516,3973395.0,54.57130000000001
2000-06-23,53.78,54.63,50.81,51.69,3660100,2000-06-23,100.535,154.6448087431694,115.80529860301135,57.14870139698865,3974815.0,53.093699999999956
2000-06-26,52.5,54.75,52.13,54.13,3309900,2000-06-26,99.34140000000001,156.58852061438964,117.56798328577233,52.16201671422767,4059440.0,57.01081000000006
2000-06-27,53.78,55.5,51.63,51.75,3633400,2000-06-27,98.139,145.4397922752353,118.92587946402783,47.22312053597217,3922780.0,52.654909999999994
2000-06-28,53.31,55.38,51.5,54.44,5114800,2000-06-28,96.75039999999998,153.09063329541144,119.65646668693444,43.53653331306557,3984990.0,53.82550999999995
2000-06-29,53.06,53.94,51.06,51.25,3636800,2000-06-29,95.238,145.9016393442623,119.89534077336302,39.51065922663698,3763330.0,51.909000000000006
2000-06-30,52.81,54.94,51.69,52.38,5769600,2000-06-30,93.86319999999999,156.42885933091497,119.17649467197654,36.21150532802346,3697860.0,52.54970000000006
2000-07-03,52.13,54.31,52.13,53.31,1264800,2000-07-03,92.552,151.4895182052225,118.12296601867999,33.46503398132004,3616605.0,52.920300000000054
2000-07-05,53.25,55.19,50.75,51.63,4736000,2000-07-05,91.17460000000001,156.42885933091497,116.573307464446,30.890692535554003,3618815.0,53.08530000000005
2000-07-06,52.5,52.94,49.63,51.81,5527600,2000-07-06,89.6446,152.71084337349396,113.98876486381226,29.00023513618774,3744740.0,52.23610000000004
2000-07-07,52.59,54.81,52.13,54.44,4707200,2000-07-07,88.30720000000001,161.53846153846155,111.13407858721989,27.81792141278011,3873615.0,53.759609999999974
2000-07-10,54.09,58.25,53.75,57.13,7103500,2000-07-10,86.9148,154.92349941153392,107.62558750488677,27.464412495113244,4116130.0,69.15000999999992
2000-07-11,57.0,59.25,55.44,56.94,6391000,2000-07-11,85.5724,146.189376443418,104.56336889372872,27.101631106271306,4306065.0,64.03739999999992
2000-07-12,58.13,58.94,56.38,58.88,4025600,2000-07-12,84.2638,18.840579710144937,100.43672966664883,27.66627033335118,4350445.0,61.133700000000026
2000-07-13,58.5,60.63,54.75,56.5,7958200,2000-07-13,83.0364,16.417910447761187,96.66432518478595,28.044674815214044,4624495.0,59.2826
2000-07-14,57.13,59.0,56.88,57.69,3397800,2000-07-14,81.889,30.0,91.91610821719651,29.324891782803505,4683415.0,61.63509999999994
2000-07-17,58.25,58.81,57.13,58.31,4642900,2000-07-17,80.84140000000001,22.992299229922992,86.76900582441331,31.18399417558669,4780040.0,60.15740000000006
2000-07-18,58.5,58.88,56.88,57.25,5685800,2000-07-18,79.724,28.205128205128204,78.41856758263486,35.59743241736513,4888435.0,59.28491000000001
2000-07-19,55.19,56.81,51.75,52.69,8176300,2000-07-19,78.5754,-14.285714285714292,59.623929128435684,49.53607087156431,5073415.0,53.44299999999999
2000-07-20,55.0,57.06,54.13,55.13,8313800,2000-07-20,77.5692,21.70022371364655,59.58194424288783,49.528055757112185,5270355.0,55.18233000000001
2000-07-21,54.36,55.63,52.94,53.56,3504200,2000-07-21,76.6542,7.773386034255594,59.57956281457662,49.51143718542339,5027965.0,53.734180000000045
2000-07-24,52.56,52.88,47.5,48.69,7360200,2000-07-24,75.5718,-49.25373134328365,59.9406542620133,48.850345737986714,5212970.0,49.95489999999999
2000-07-25,50.31,50.63,49.06,50.06,3778700,2000-07-25,74.4206,-12.63073209975866,60.0670913990694,48.31690860093062,5236410.0,51.00060000000005
2000-07-26,49.84,51.25,49.25,50.06,3758400,2000-07-26,73.40180000000001,-14.285714285714292,60.175909572276154,48.03909042772385,5242660.0,50.66390000000004
2000-07-27,50.0,53.25,49.88,52.0,5267600,2000-07-27,72.328,-21.107266435986134,60.123473178248084,47.84752682175192,5250300.0,51.36060000000002
2000-07-28,52.28,52.5,46.88,48.31,4248100,2000-07-28,71.2668,-170.27027027027026,60.379883323848595,47.2971166761514,5280865.0,48.86050000000002
2000-07-31,49.16,51.63,48.75,50.81,2773200,2000-07-31,70.268,-77.89072426937727,60.411828399220965,47.108171600779045,5131045.0,49.76220000000003
2000-08-01,50.31,51.16,49.25,49.31,2451500,2000-08-01,69.3742,-216.0270880361174,60.50296160075258,46.61703839924743,5190380.0,49.20950000000003
2000-08-02,49.0,49.94,47.19,47.25,2899200,2000-08-02,68.5204,-194.73684210526312,60.79760258464364,45.88439741535635,5098540.0,48.175500000000014
2000-08-03,45.56,48.06,44.25,48.0,6069600,2000-08-03,67.7642,-224.8259860788861,60.9582005847499,45.3427994152501,5125640.0,48.12110000000001
2000-08-04,49.47,51.25,46.31,47.38,4698600,2000-08-04,66.958,-356.0260586319218,60.98869649380062,44.60630350619938,5125210.0,47.83500000000004
2000-08-07,47.88,49.06,47.19,47.94,3345500,2000-08-07,66.1714,-198.5074626865673,60.536928299674884,44.13907170032512,4937310.0,47.69960000000002
2000-08-08,47.94,48.0,46.31,46.75,3154900,2000-08-08,65.379,-73.69727047146398,60.08953160373733,43.56746839626268,4775505.0,47.182800000000015
2000-08-09,48.13,48.44,47.25,47.5,6779300,2000-08-09,64.57780000000001,-119.78021978021985,59.028522088434215,43.49047791156579,4913190.0,47.555300000000024
2000-08-10,48.0,48.44,47.38,47.56,4494900,2000-08-10,63.849000000000004,-75.0,58.336865684057436,43.288134315942564,4740025.0,47.61420000000002
2000-08-11,46.84,48.0,45.56,47.69,4251000,2000-08-11,63.02040000000001,-7.692307692307693,57.215990726478836,43.409009273521164,4782685.0,49.93677499999998
2000-08-14,47.59,47.69,46.31,47.06,2797500,2000-08-14,62.1104,-27.27272727272728,55.673494701081246,43.82650529891877,4690415.0,48.54155
2000-08-15,47.25,47.94,46.5,46.69,2039300,2000-08-15,61.218,-31.70272812793985,54.12538057391889,44.3186194260811,4508090.0,47.29549999999998
2000-08-16,46.88,49.0,46.81,48.5,2565600,2000-08-16,60.330600000000004,-33.33333333333334,53.642411332565906,44.3825886674341,4227555.0,47.588399999999986
2000-08-17,48.38,52.44,48.31,51.44,4837500,2000-08-17,59.4282,18.272037361354336,52.65613737861216,44.99986262138785,4053740.0,51.695599999999956
2000-08-18,51.38,51.81,49.88,50.0,3396000,2000-08-18,58.532,-6.141015921152416,51.82747334247814,45.472526657521854,4048330.0,50.3464
2000-08-21,50.25,51.56,49.63,50.5,2401200,2000-08-21,57.626999999999995,7.834101382488456,52.024101841375646,45.45689815862436,3800380.0,50.772600000000004
2000-08-22,50.63,52.81,50.38,51.69,4942900,2000-08-22,56.836999999999996,24.078091106290657,52.317570731210566,45.326429268789425,3858590.0,52.02569999999996
2000-08-23,51.47,54.75,51.06,54.31,4229700,2000-08-23,56.033199999999994,31.06843919251601,53.28266232716553,44.78633767283447,3882155.0,52.60540199999997
2000-08-24,54.67,56.63,53.38,56.11,5549400,2000-08-24,55.346599999999995,38.40739111306642,54.393365788241894,44.086634211758096,3896245.0,54.048003
2000-08-25,56.5,57.5,56.38,56.81,5972500,2000-08-25,54.6354,38.784433756012255,55.803302525518774,43.526697474481225,3982465.0,56.24180000000007
2000-08-28,57.25,59.0,57.06,58.06,6410800,2000-08-28,53.9728,44.68589490320032,57.21683383928474,42.838166160715254,4164345.0,57.874400000000065
2000-08-29,57.88,59.44,57.69,59.19,4768400,2000-08-29,53.2242,45.50408719346049,58.78131846366397,42.26168153633602,4280190.0,58.503
2000-08-30,59.0,60.0,58.7,59.5,5096300,2000-08-30,52.3892,46.02929838087895,60.154146807070546,42.113853192929454,4390045.0,59.51534899999999
2000-08-31,58.97,61.5,58.94,60.94,7492800,2000-08-31,52.4954,48.62385321100918,61.6691958335258,41.892804166474185,4461205.0,59.53089999999992
2000-09-01,61.31,63.63,61.13,63.44,4587000,2000-09-01,52.6892,53.917050691244235,63.5202293126561,41.64777068734388,4455625.0,62.24289999999989
2000-09-05,62.66,64.12,62.25,62.44,5332900,2000-09-05,52.9042,52.94117647058823,64.85448697430019,41.76351302569982,4554995.0,61.72089999999991
2000-09-06,61.38,62.38,57.75,58.44,6346500,2000-09-06,52.9904,41.52046783625731,65.22246292926594,42.56453707073405,4714575.0,59.150897999999934
2000-09-07,59.13,62.56,58.25,62.0,3883300,2000-09-07,53.1954,42.99674267100978,66.07980014669722,43.15719985330277,4569775.0,61.31249999999998
2000-09-08,61.63,61.63,58.5,58.88,3491400,2000-09-08,53.2842,38.81118881118881,66.29066230084368,44.07833769915632,4519600.0,60.79159999999999
2000-09-11,58.69,60.38,58.13,58.44,3346100,2000-09-11,53.42799999999999,36.18960802187784,66.3303395198528,45.11366048014721,4474355.0,60.90650000000001
2000-09-12,57.34,60.06,57.0,57.75,3357100,2000-09-12,53.5354,30.209371884346965,66.07505231048516,46.43794768951484,4502335.0,59.0445
2000-09-13,56.75,59.5,56.75,58.0,5464000,2000-09-13,53.6292,20.85924250989258,65.56445443074959,48.07954556925042,4673570.0,58.69798
2000-09-14,58.56,59.63,56.81,56.86,7617000,2000-09-14,53.7338,5.0847457627118615,65.05760765667686,49.422392343323125,4926140.0,57.68639999999994
2000-09-15,57.75,58.19,54.25,55.23,7044900,2000-09-15,53.8022,-12.721417069243202,64.82762344627773,50.03137655372227,5036510.0,55.572799999999916
2000-09-18,55.25,60.75,55.06,60.66,7581000,2000-09-18,53.9266,15.662650602409613,64.60423368299554,51.32076631700445,5245760.0,60.707079999999934
2000-09-19,59.75,60.5,58.56,59.94,4848400,2000-09-19,53.9828,5.0847457627118615,64.11550982498946,52.75349017501054,5368120.0,59.02889999999992
2000-09-20,59.41,61.44,58.56,61.05,4060500,2000-09-20,54.065,9.96784565916397,63.72073236861219,54.0842676313878,5324000.0,60.60398000000003
2000-09-21,58.5,59.63,55.25,56.69,9115900,2000-09-21,54.0212,-43.58974358974359,63.46515556010921,54.57784443989077,5568310.0,56.38789999999994
2000-09-22,50.31,52.44,50.0,52.19,12976800,2000-09-22,53.935,-409.0909090909092,64.08143589242779,53.569564107572205,5939680.0,54.13409999999998
